# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 2168281259829
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                               
# ........  ........  ...............  ..................................  .....................................................................................................................................................................................................
#
     0.70%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] tick_sched_timer
     0.70%     0.00%  GC Thread#18     [kernel.kallsyms]                   [k] tick_sched_timer
     0.70%     0.01%  Executor task l  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.70%     0.00%  GC Thread#4      [kernel.kallsyms]                   [k] __run_hrtimer
     0.70%     0.68%  Executor task l  [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.70%     0.03%  GC Thread#3      [kernel.kallsyms]                   [k] update_process_times
     0.70%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] tick_sched_timer
     0.69%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] tick_sched_timer
     0.69%     0.00%  GC Thread#8      [kernel.kallsyms]                   [k] tick_sched_handle
     0.69%     0.03%  GC Thread#16     [kernel.kallsyms]                   [k] update_process_times
     0.69%     0.00%  GC Thread#21     [kernel.kallsyms]                   [k] tick_sched_handle
     0.69%     0.06%  Executor task l  [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.69%     0.01%  Executor task l  [kernel.kallsyms]                   [k] do_futex
     0.68%     0.02%  GC Thread#8      [kernel.kallsyms]                   [k] update_process_times
     0.68%     0.03%  GC Thread#21     [kernel.kallsyms]                   [k] update_process_times
     0.68%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] tick_sched_handle
     0.68%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] tick_sched_handle
     0.67%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] tick_sched_handle
     0.67%     0.03%  GC Thread#10     [kernel.kallsyms]                   [k] update_process_times
