# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 265K of event 'cycles'
# Event count (approx.): 5068918367203
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  Thread-145       [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  Thread-145       [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-145       [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Thread-145       [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]                   [k] __free_one_page
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]                   [k] drain_local_pages_wq
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]                   [k] drain_pages_zone
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]                   [k] free_pcppages_bulk
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] release_pages
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-26     libc.so.6                           [.] 0x00000000000951b5
     0.00%     0.00%  Thread-124       [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] __blk_rq_map_sg
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] llist_add_batch
     0.00%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] __blk_mq_sched_bio_merge
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __bio_add_page
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] bio_add_page
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] blk_mq_sched_restart
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] policy_nodemask
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  Thread-131       [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] strnlen
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] should_fail_alloc_page
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] intel_pmu_enable_all
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] perf_event_task_tick
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] x86_pmu_enable
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] find_get_pages_range_tag
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] mpage_prepare_extent_to_map
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] pagevec_lookup_range_tag
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] __calc_delta
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] nohz_csd_func
     0.00%     0.00%  Thread-45        [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-45        [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  Thread-45        [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] __bio_try_merge_page
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  top              [kernel.kallsyms]                   [k] pid_nr_ns
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] perf_output_copy
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] sg_init_table
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] update_fast_timekeeper
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] remove_entity_load_avg
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  Native-Transpor  [JIT] tid 2150                      [.] 0x00007feec320a0b7
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] perf_output_begin
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] pmd_pfn
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_mq_get_tag
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] cpus_share_cache
     0.00%     0.00%  MutationStage-9  [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] __perf_event_header__init_id
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] perf_event_comm
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] perf_iterate_sb
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  Thread-111       [kernel.kallsyms]                   [k] __wrgsbase_inactive
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] down_read
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] bio_free
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] bio_put
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] bvec_free
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] perf_event_comm
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] perf_iterate_sb
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] __read_end_io
