# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 129K of event 'cycles'
# Event count (approx.): 2520707030880
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  Thread-24        [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] percpu_counter_add_batch
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-13     [JIT] tid 2149                      [.] 0x00007f63a272b4df
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] up_read
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] sched_clock_cpu
     0.00%     0.00%  Thread-25        [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __update_idle_core
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] pick_next_task_idle
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] rcu_read_unlock_strict
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] submit_bio_checks
     0.00%     0.00%  ReadStage-164    [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-164    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-164    [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-164    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  Thread-115       [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] irq_enter_rcu
     0.00%     0.00%  ReadStage-65     liblz4-java-8872197008985466171.so  [.] LZ4_decompress_safe
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] __cond_resched
     0.00%     0.00%  Native-Transpor  [JIT] tid 2149                      [.] 0x00007f63a2b4d9b3
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] page_add_new_anon_rmap
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] rcu_read_unlock_strict
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] memcpy_erms
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] __perf_event__output_id_sample
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] perf_output_copy
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] dma_direct_map_sg
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __dma_map_sg_attrs
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] dma_map_sg_attrs
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] lru_add_drain_per_cpu
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] process_one_work
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  kworker/41:2-mm  [kernel.kallsyms]                   [k] worker_thread
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] bvec_alloc
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] __mod_node_page_state
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] syscall_return_via_sysret
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] dma_direct_unmap_sg
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] dma_unmap_sg_attrs
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  Thread-115       [kernel.kallsyms]                   [k] hash_futex
     0.00%     0.00%  Thread-84        [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] mpol_misplaced
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] numa_migrate_prep
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __kmalloc
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  Thread-63        [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  Thread-63        [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  Thread-63        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] update_cfs_rq_h_load
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-158    libc.so.6                           [.] 0x00000000001b2383
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  Thread-127       [kernel.kallsyms]                   [k] __wrgsbase_inactive
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] nvme_submit_cmd
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] __resolve_freq
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] get_next_freq
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] bio_free
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] bio_put
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] mempool_free
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] mempool_free_slab
