# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3346000136016
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.09%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.09%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] tick_sched_handle
     0.09%     0.09%  Executor task l  [kernel.kallsyms]                                 [k] acct_account_cputime
     0.09%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] tick_sched_handle
     0.09%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.09%  Executor task l  [kernel.kallsyms]                                 [k] hrtimer_forward
     0.09%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.09%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] update_process_times
     0.09%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.09%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.09%  GC Thread#8      [kernel.kallsyms]                                 [k] clear_page_rep
     0.09%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] scheduler_tick
     0.09%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] tick_sched_handle
     0.09%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] update_process_times
     0.09%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.09%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] alloc_pages_vma
     0.09%     0.04%  Executor task l  [kernel.kallsyms]                                 [k] __rq_qos_throttle
     0.09%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] update_process_times
     0.09%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] tick_sched_handle
     0.09%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.09%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] tick_sched_timer
     0.09%     0.01%  swapper          [kernel.kallsyms]                                 [k] rebalance_domains
     0.09%     0.09%  kswapd0          [kernel.kallsyms]                                 [k] drop_buffers
     0.09%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.09%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] alloc_pages_vma
     0.09%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] __alloc_pages
     0.09%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] __alloc_pages
     0.09%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] __run_hrtimer
     0.09%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.09%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] __run_hrtimer
     0.09%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] update_process_times
     0.09%     0.09%  GC Thread#21     [kernel.kallsyms]                                 [k] clear_page_rep
     0.09%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] __sysvec_apic_timer_interrupt
     0.09%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.09%     0.00%  swapper          [kernel.kallsyms]                                 [k] start_kernel
     0.09%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] tick_sched_handle
     0.09%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] alloc_pages_vma
     0.09%     0.08%  GC Thread#13     [kernel.kallsyms]                                 [k] clear_page_rep
     0.09%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.09%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __run_hrtimer
     0.09%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] __alloc_pages
     0.09%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] alloc_pages_vma
     0.09%     0.09%  Executor task l  [kernel.kallsyms]                                 [k] bio_associate_blkg_from_css
     0.09%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] __run_hrtimer
     0.09%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] __alloc_pages
     0.09%     0.02%  kworker/u64:39-  [kernel.kallsyms]                                 [k] ext4_bio_write_page
     0.09%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] update_process_times
     0.09%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] alloc_pages_vma
     0.09%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] iov_iter_fault_in_readable.part.0
     0.09%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] alloc_pages_vma
     0.09%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.09%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] __run_hrtimer
     0.09%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] __alloc_pages
     0.09%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] __run_hrtimer
     0.09%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] __run_hrtimer
     0.09%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] __alloc_pages
     0.09%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.09%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] tick_sched_timer
     0.09%     0.06%  kswapd0          [kernel.kallsyms]                                 [k] find_lock_entries
     0.09%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] tick_sched_handle
     0.09%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] tick_sched_timer
     0.09%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] tick_sched_timer
     0.09%     0.08%  GC Thread#0      [kernel.kallsyms]                                 [k] clear_page_rep
     0.09%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.09%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] tick_sched_timer
     0.09%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.09%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.09%     0.08%  GC Thread#16     [kernel.kallsyms]                                 [k] clear_page_rep
     0.09%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] update_process_times
     0.08%     0.02%  kswapd0          [kernel.kallsyms]                                 [k] __mod_lruvec_page_state
     0.08%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] tick_sched_timer
     0.08%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.08%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] tick_sched_timer
     0.08%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] tick_sched_timer
     0.08%     0.03%  Executor task l  [kernel.kallsyms]                                 [k] page_cache_async_ra
     0.08%     0.08%  GC Thread#22     [kernel.kallsyms]                                 [k] clear_page_rep
     0.08%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.08%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] __run_hrtimer
     0.08%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] task_work_run
     0.08%     0.02%  kworker/u64:36-  [kernel.kallsyms]                                 [k] ext4_bio_write_page
     0.08%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.08%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] __run_hrtimer
     0.08%     0.08%  GC Thread#2      [kernel.kallsyms]                                 [k] clear_page_rep
     0.08%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] clean_bdev_aliases
     0.08%     0.07%  Executor task l  [kernel.kallsyms]                                 [k] lapic_next_event
     0.08%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] tick_sched_handle
     0.08%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] alloc_pages_vma
     0.08%     0.08%  Executor task l  [kernel.kallsyms]                                 [k] __lock_text_start
     0.08%     0.01%  swapper          [kernel.kallsyms]                                 [k] load_balance
     0.08%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] update_process_times
     0.08%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] tick_sched_handle
     0.08%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.08%     0.08%  Executor task l  [kernel.kallsyms]                                 [k] __mod_zone_page_state
     0.08%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.08%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] tick_sched_handle
     0.08%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] scheduler_tick
     0.08%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] update_process_times
     0.08%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] update_process_times
