# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 10490410651502
#
# Children      Self  Command          Shared Object               Symbol                                                                                                                                                                           
# ........  ........  ...............  ..........................  .................................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c47ba9
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d79763
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]           [k] kernel_fpu_begin_mask
     0.00%     0.00%  kworker/4:1H-kb  [kernel.kallsyms]           [k] __switch_to_asm
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]           [k] __update_load_avg_cfs_rq
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c8398a
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]           [k] update_irq_load_avg
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN13st_select_lex16save_leaf_tablesEP3THD
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] selinux_file_open
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]           [k] errseq_check
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]           [k] __ext4_journal_get_write_access
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]           [k] ext4_check_bdev_write_error
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]           [k] ext4_reserve_inode_write
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca7efa
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]           [k] amd_pmu_addr_offset
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]           [k] amd_pmu_disable_all
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]           [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]           [k] perf_event_task_tick
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]           [k] scheduler_tick
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]           [k] x86_pmu_disable_all
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]           [k] strscpy
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] __update_load_avg_se
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x00000000007b7a09
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000db0dd7
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d70667
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d70b6d
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000b916b2
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9d044
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cacdaf
     0.00%     0.00%  ksoftirqd/9      [kernel.kallsyms]           [k] update_blocked_averages
     0.00%     0.00%  ksoftirqd/9      [kernel.kallsyms]           [k] _nohz_idle_balance.constprop.0.isra.0
     0.00%     0.00%  sshd             [kernel.kallsyms]           [k] selinux_file_permission
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d77cce
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]           [k] wake_up_bit
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                [.] AppendUtfToUtfRep.part.2
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]           [k] _find_next_bit
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]           [k] cpumask_next_and
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x00000000007bbc87
     0.00%     0.00%  kworker/26:1H-k  [kernel.kallsyms]           [k] __rq_qos_issue
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] avtab_search_node
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] avc_compute_av.isra.0
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] avc_has_perm
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] context_struct_compute_av
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] pick_link
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] security_compute_av
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] security_inode_follow_link
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] selinux_inode_follow_link
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] step_into
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] walk_component
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] _raw_spin_lock_irqsave
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] dma_pool_alloc
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] nvme_pci_setup_prps
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000efc1d7
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c3089c
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ab820a
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]           [k] reweight_entity
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000decc7e
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]           [k] __irq_exit_rcu
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]           [k] irqtime_account_irq
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d7d05b
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d4a0b6
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] xfs_buftarg_shrink_count
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d70689
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d7c5e3
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccf629
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccd403
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d3bc51
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]           [k] update_blocked_averages
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]           [k] nvme_cleanup_cmd
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZNK17Field_new_decimal7size_ofEv
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]           [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d7fb4d
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]           [k] __find_get_block
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]           [k] __find_get_block_slow
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]           [k] __getblk_gfp
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]           [k] find_busiest_queue
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cb2a6e
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN9Field_str11get_mm_leafEP15RANGE_OPT_PARAMP8KEY_PARTPK14Item_bool_func20scalar_comparison_opP4Item
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]           [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]           [k] find_busiest_group
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]           [k] load_balance
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]           [k] newidle_balance
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da0e78
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] fput
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]           [k] rb_erase
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d3bc26
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d13f0a
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9c044
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]           [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/20:1H-k  [kernel.kallsyms]           [k] update_load_avg
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c83537
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]           [k] pwq_dec_nr_in_flight
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9c048
     0.00%     0.00%  kworker/7:1H-kb  [kernel.kallsyms]           [k] idle_cpu
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000022dfd
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                [.] Tcl_Format
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d7c22a
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]           [k] select_idle_cpu
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]           [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d92fbb
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]           [k] ktime_get_update_offsets_now
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]           [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]           [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]           [k] hrtimer_interrupt
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]           [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN13Binary_string4copyERKS_
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] crc_84
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d4e3aa
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN6String19set_or_copy_alignedEPKcmPK15charset_info_st
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca56c1
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]           [k] kmalloc_slab
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]           [k] __kmalloc
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]           [k] ext4_find_extent
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000dd2942
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]           [k] blk_mq_get_driver_tag
     0.00%     0.00%  kworker/30:0-di  [kernel.kallsyms]           [k] resched_curr
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cb4ee3
     0.00%     0.00%  tclsh8.6         libmariatcl0.1.so           [.] get_handle
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca6095
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c844a1
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] rmqueue_bulk
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] add_transaction_credits
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] __ext4_journal_start_sb
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] jbd2__journal_start
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] start_this_handle
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x000000000002521a
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cb1a93
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000799576
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]           [k] sg_init_table
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]           [k] nohz_newidle_balance
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000a951c6
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d1de06
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] selinux_socket_sock_rcv_skb
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] __udp4_lib_rcv
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] security_sock_rcv_skb
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] sk_filter_trim_cap
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] udp_queue_rcv_one_skb
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] udp_unicast_rcv_skb
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]           [k] rcu_all_qs
     0.00%     0.00%  kworker/16:1H-k  [kernel.kallsyms]           [k] __rq_qos_issue
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cacee3
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]           [k] load_new_mm_cr3
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] ext4_inode_csum
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] ext4_inode_csum_set
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] ext4_mark_iloc_dirty
     0.00%     0.00%  kworker/24:1-di  [kernel.kallsyms]           [k] jbd2__journal_start
     0.00%     0.00%  kworker/24:1-di  [kernel.kallsyms]           [k] __ext4_journal_start_sb
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZNK9Item_func35check_argument_types_can_return_intEjj
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] native_sched_clock
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] __irq_exit_rcu
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] asm_sysvec_call_function
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] irqtime_account_irq
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] sched_clock_cpu
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] sysvec_call_function
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]           [k] __update_load_avg_se
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]           [k] update_load_avg
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] kmem_cache_alloc
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca71c7
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] llist_reverse_order
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] __sysvec_call_function
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] flush_smp_call_function_queue
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c44bfa
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]           [k] nohz_newidle_balance
     0.00%     0.00%  kworker/17:1     [kernel.kallsyms]           [k] ext4_ext_try_to_merge
     0.00%     0.00%  top              [kernel.kallsyms]           [k] get_obj_cgroup_from_current
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]           [k] touch_atime
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]           [k] __cond_resched
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]           [k] put_prev_entity
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca7163
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]           [k] pwq_dec_nr_in_flight
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ef1b4d
