# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3285379816649
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ................................................  ...............................................................................................................................................................................................................
#
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1288d1e
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] __update_load_avg_se
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] do_syscall_64
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] exit_to_user_mode_loop
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f09f1587
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] si_meminfo
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] cpuacct_account_field
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f14dd9f9
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] x86_pmu_disable
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] down_read_trylock
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] xattr_resolve_name
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0e86937
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] futex_wait_queue_me
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] mempool_kmalloc
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] update_load_avg
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] futex_wait_queue_me
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d759af
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f087874a
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0977423
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] sched_slice
     0.00%     0.00%  GC Thread#1      libjvm.so                                         [.] _ZN29G1ScanObjsDuringScanRSClosure11do_oop_workIP7oopDescEEvPT_
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0bd8
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0e7aefd
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] irqtime_account_process_tick
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __bad_area
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN7Monitor28lock_without_safepoint_checkEv
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]                                 [k] rcu_core
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]                                 [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]                                 [k] smpboot_thread_fn
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] native_sched_clock
     0.00%     0.00%  G1 Refine#4      libjvm.so                                         [.] _ZN17OtherRegionsTable13add_referenceEPvj
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] __irqentry_text_end
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] handle_mm_fault
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] futex_wait_queue_me
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d758d1
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] check_cpu_stall
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] futex_wait_setup
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] cgroup_throttle_swaprate
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f12881e6
     0.00%     0.00%  kworker/25:2-ev  [kernel.kallsyms]                                 [k] process_one_work
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] __mem_cgroup_charge
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] irq_enter_rcu
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]                                 [k] worker_thread
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] x86_pmu_disable
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] x86_pmu_disable
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] cpuacct_account_field
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ea85e0
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] tick_program_event
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0c3ff89
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] rcu_pending
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] update_curr
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] rebalance_domains
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] update_blocked_averages
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] mapping_get_entry
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1305912
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] check_cpu_stall
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] try_to_wake_up
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] exit_to_user_mode_loop
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0b1a
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] smp_call_function_many_cond
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] on_each_cpu_cond_mask
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] calc_global_load_tick
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11f8038
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] timekeeping_advance
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] x86_pmu_disable
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] timerqueue_add
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] futex_wake
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] futex_wait_queue_me
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] nohz_balancer_kick
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] __calc_delta
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] update_blocked_averages
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] try_to_wake_up
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] xas_load
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0a58
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] page_cache_delete
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] down_read_trylock
