# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3361217828671
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] file_free_rcu
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] queued_spin_unlock
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] syscall_return_via_sysret
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] __rb_insert_augmented
     0.00%     0.00%  G1 Refine#12     libjvm.so                                         [.] _ZN10HeapRegion32oops_on_card_seq_iterate_carefulILb0E28G1ConcurrentRefineOopClosureEEb9MemRegionPT0_
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] __lock_text_start
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2f8060
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea626ffa4
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]                                 [k] _find_first_bit
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]                                 [k] strnlen
     0.00%     0.00%  spark-listener-  [JIT] tid 1526                                    [.] 0x00007faead12f469
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] rmqueue
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2030ee
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacec4ca3
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] llist_reverse_order
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd67453
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacb04802
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN11ResourceObjnwEmP5Arena
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] cpus_share_cache
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] native_flush_tlb_one_user
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] sched_clock_tick
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] asm_sysvec_call_function
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] sysvec_call_function
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac5183a6
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __default_send_IPI_dest_field
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacb04e2e
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] rcu_disable_urgency_upon_qs
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] __audit_syscall_exit
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] perf_swevent_start
     0.00%     0.00%  GC Thread#16     libjvm.so                                         [.] _ZNK5Klass15start_of_vtableEv
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead4ed12e
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea7b484a4
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] get_futex_key
     0.00%     0.00%  GC Thread#14     libjvm.so                                         [.] _ZN19GenericTaskQueueSetI17OverflowTaskQueueI8StarTaskL10MemoryType5ELj131072EELS2_5EE15steal_best_of_2EjPiRS1_
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] tcp_rate_check_app_limited
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead202fd5
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __audit_syscall_entry
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] llist_reverse_order
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] smp_call_function_single_async
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] native_smp_send_reschedule
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1f5b96
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] unroll_tree_refs
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] rmqueue
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] lapic_next_event
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2ddde0
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacf03a18
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac92086e
     0.00%     0.00%  G1 Refine#2      libjvm.so                                         [.] _ZN2os13PlatformEvent4parkEv
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] file_free_rcu
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] kthread_is_per_cpu
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] can_migrate_task
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] detach_tasks
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead1f568a
     0.00%     0.00%  executor-heartb  [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.00%     0.00%  executor-heartb  [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd6cfb9
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd6d0a8
     0.00%     0.00%  GC Thread#21     libjvm.so                                         [.] _ZN19GenericTaskQueueSetI17OverflowTaskQueueI8StarTaskL10MemoryType5ELj131072EELS2_5EE15steal_best_of_2EjPiRS1_
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacec51e1
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead531b61
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  GC Thread#3      libpthread-2.28.so                                [.] __pthread_disable_asynccancel
     0.00%     0.00%  kworker/10:1-ev  [kernel.kallsyms]                                 [k] calc_wheel_index
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faea56ea92c
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd24b64
     0.00%     0.00%  java             [JIT] tid 1526                                    [.] 0x00007faea5ba5d93
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] __rdgsbase_inactive
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] add_mm_counter_fast
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] nf_hook_slow
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __napi_poll
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __netif_receive_skb_core
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __netif_receive_skb_list
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __netif_receive_skb_list_core
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] ixgbe_poll
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] napi_complete_done
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] netif_receive_skb_list_internal
     0.00%     0.00%  G1 Refine#14     libjvm.so                                         [.] _ZN21OopOopIterateDispatchI28G1ConcurrentRefineOopClosureE5Table15oop_oop_iterateI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] writeout_period
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] call_timer_fn
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] __cgroup_account_cputime
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  Finalizer        [JIT] tid 1526                                    [.] 0x00007faea489c44f
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] cpus_share_cache
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] __rdgsbase_inactive
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] group_balance_cpu
     0.00%     0.00%  GC Thread#15     libjvm.so                                         [.] _ZN9CodeCache9find_blobEPv
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead458198
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZNK12MachProjNode11bottom_typeEv
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd6d06b
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeacd22442
     0.00%     0.00%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faead2ddf5c
