# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 10497091417354
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5b41
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]        [k] ktime_get
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]        [k] blk_mq_start_request
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7236
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9efef
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c363e8
     0.00%     0.00%  kworker/0:3      [kernel.kallsyms]        [k] wake_affine
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/21:2     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  kworker/7:5      [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/13:1H-k  [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8aad3
     0.00%     0.00%  kworker/30:3     [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_DeleteHashEntry
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z12init_ftfuncsP3THDP13st_select_lexb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8048b
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]        [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]        [k] ext4_extent_block_csum_set
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f1f6
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9d365
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cad527
     0.00%     0.00%  kworker/28:0     [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/19:1-rc  [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  mariadbd         libc-2.28.so             [.] realloc
     0.00%     0.00%  kworker/20:1-di  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf31e
     0.00%     0.00%  kworker/u64:39-  [kernel.kallsyms]        [k] ext4_bio_write_page
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b89ec0
     0.00%     0.00%  kworker/16:2-di  [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/7:2      [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72447
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8523
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d117e4
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] newidle_balance
     0.00%     0.00%  kworker/0:1-dio  [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  kworker/0:1-dio  [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d4ca00
     0.00%     0.00%  kworker/29:4     [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/16:9     [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/16:9     [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]        [k] __ext4_journal_get_write_access
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]        [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ee7c94
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70d81
     0.00%     0.00%  kworker/4:9      [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] pick_next_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f514
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] ext4_es_insert_extent
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  kworker/10:6     [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  usb-storage      [kernel.kallsyms]        [k] xhci_queue_bulk_tx
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d614f6
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b99918
     0.00%     0.00%  kworker/4:1-dio  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  kworker/29:4     [kernel.kallsyms]        [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/29:4     [kernel.kallsyms]        [k] ext4_extent_block_csum_set
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN7VDec_opC1EP27Item_func_hybrid_field_type
     0.00%     0.00%  kworker/18:4     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000002465e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f8a5
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] set_task_cpu
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] wake_affine
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9a8d6
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dcdf36
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] native_sched_clock
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] sched_clock_cpu
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  kworker/29:4     [kernel.kallsyms]        [k] wake_affine_weight
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] bio_release_pages.part.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a952e3
     0.00%     0.00%  kworker/4:9      [kernel.kallsyms]        [k] __es_insert_extent
     0.00%     0.00%  kworker/4:9      [kernel.kallsyms]        [k] ext4_es_insert_extent
     0.00%     0.00%  kworker/19:2-di  [kernel.kallsyms]        [k] resched_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ee7cd0
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN18Explain_basic_join9add_tableEP20Explain_table_accessP13Explain_query
     0.00%     0.00%  kworker/30:3     [kernel.kallsyms]        [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/30:3     [kernel.kallsyms]        [k] remove_entity_load_avg
     0.00%     0.00%  kworker/30:3     [kernel.kallsyms]        [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9ba8f
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __zone_watermark_ok
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] rcu_all_qs
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]        [k] ext4_es_insert_extent
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]        [k] send_call_function_single_ipi
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] rcu_note_context_switch
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca0054
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]        [k] enqueue_task_fair
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]        [k] ttwu_do_activate
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9c5a0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b873cf
     0.00%     0.00%  kworker/19:2-di  [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN18QUICK_RANGE_SELECT11get_explainEP11st_mem_root
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]        [k] check_preempt_wakeup
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]        [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]        [k] _nohz_idle_balance.constprop.0.isra.0
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]        [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]        [k] smpboot_thread_fn
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]        [k] update_blocked_averages
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9c082
     0.00%     0.00%  kworker/5:4-dio  [kernel.kallsyms]        [k] strscpy
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] calc_global_load
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] check_preempt_wakeup
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] ttwu_do_wakeup
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f700
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca6004
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d034eb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d916c6
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000020da8
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085b28d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7fbc7
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b9aa3
     0.00%     0.00%  kworker/20:4     [kernel.kallsyms]        [k] is_cpu_allowed
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9c3bf
     0.00%     0.00%  kworker/26:1H-k  [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  kworker/26:1H-k  [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a95150
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a9e3d5
     0.00%     0.00%  kworker/30:1     [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce7585
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] update_group_capacity
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]        [k] blk_stat_add
     0.00%     0.00%  kworker/3:2      [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] check_preempt_wakeup
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]        [k] aio_complete
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8401
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]        [k] ext4_inode_csum
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]        [k] ext4_inode_csum_set
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] iomap_dio_bio_end_io
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] __common_interrupt
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] asm_common_interrupt
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] common_interrupt
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] handle_edge_irq
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] handle_irq_event
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] nvme_irq
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]        [k] nvme_process_cq
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007268b0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea8deb
     0.00%     0.00%  kworker/15:5     [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN12Item_func_eq14top_level_itemEv
     0.00%     0.00%  kworker/29:3     [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/27:2     [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  kworker/27:2     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  kworker/17:5     [kernel.kallsyms]        [k] __wrgsbase_inactive
     0.00%     0.00%  kworker/30:1     [kernel.kallsyms]        [k] blkcg_iolatency_done_bio
     0.00%     0.00%  kworker/30:1     [kernel.kallsyms]        [k] __rq_qos_done_bio
     0.00%     0.00%  kworker/30:1     [kernel.kallsyms]        [k] bio_endio
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ad7fb7
     0.00%     0.00%  kworker/11:3     [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_46
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/28:0     [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  kworker/28:0     [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  kworker/0:1-dio  [kernel.kallsyms]        [k] __queue_work
     0.00%     0.00%  kworker/0:1-dio  [kernel.kallsyms]        [k] queue_delayed_work_on
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]        [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9dc11
     0.00%     0.00%  kworker/15:2     [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/15:2     [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  kworker/24:2     [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] perf_event_task_tick
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] scheduler_tick
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] tick_sched_handle
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] update_process_times
